gvkey,datadate,fyear,indfmt,datafmt,tic,conm,curcd,at,ceq,dlc,dltt,ebitda,fincf,ivncf,oancf
001300,20041231,2004,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,31062.0000,11252.0000,1204.0000,4069.0000,2996.0000,-1223.0000,-584.0000,2253.0000
001300,20051231,2005,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,32294.0000,11254.0000,2024.0000,3082.0000,3545.0000,-2716.0000,-2010.0000,2442.0000
001300,20061231,2006,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,30941.0000,9720.0000,1154.0000,3909.0000,4338.0000,-2649.0000,-614.0000,3211.0000
001300,20071231,2007,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,33805.0000,9222.0000,2238.0000,5419.0000,5104.0000,-1574.0000,-1782.0000,3911.0000
001300,20081231,2008,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,35490.0000,7187.0000,2510.0000,5865.0000,5446.0000,-1370.0000,-2023.0000,3791.0000
001300,20091231,2009,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,36004.0000,8844.0000,1361.0000,6246.0000,4820.0000,-2152.0000,-1133.0000,3946.0000
001300,20101231,2010,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,37834.0000,10666.0000,889.0000,5755.0000,4723.0000,-2047.0000,-2269.0000,4203.0000
001300,20111231,2011,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,39808.0000,10806.0000,674.0000,6881.0000,4267.0000,-1114.0000,-611.0000,2833.0000
001300,20121231,2012,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,41853.0000,12975.0000,1101.0000,6395.0000,5527.0000,-1206.0000,-1428.0000,3517.0000
001300,20131231,2013,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,45435.0000,17467.0000,2028.0000,6801.0000,7155.0000,-433.0000,-1959.0000,4335.0000
001300,20141231,2014,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,45451.0000,17657.0000,2637.0000,6046.0000,7353.0000,-2272.0000,-1876.0000,5024.0000
001300,20151231,2015,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,49316.0000,18283.0000,6514.0000,5554.0000,8257.0000,102.0000,-6514.0000,5454.0000
001300,20161231,2016,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,54146.0000,19369.0000,3593.0000,12182.0000,8361.0000,346.0000,-3342.0000,5498.0000
001300,20171231,2017,INDL,STD,HON,HONEYWELL INTERNATIONAL INC,USD,59387.0000,17276.0000,5309.0000,12573.0000,9237.0000,-3516.0000,-3574.0000,5966.0000
001327,19980331,1997,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,76.9290,55.8220,1.8840,1.6250,18.4300,-2.0020,-11.2050,21.7480
001327,19990331,1998,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,106.6810,81.0140,0.9120,0.7130,27.4060,0.0810,-25.9340,25.5260
001327,20000331,1999,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,259.1040,226.5540,0.1110,0.3450,40.8000,111.8580,-143.9240,38.9210
001327,20010331,2000,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,337.0190,299.1780,0.1290,0.2350,58.4560,4.2090,-14.6200,57.5930
001327,20020331,2001,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,316.1190,292.1620,0.1290,0.1060,-5.1720,4.6600,-14.6030,3.5540
001327,20020930,2002,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1346.9120,1014.9760,0.1290,180.0390,-0.6430,80.4120,70.0420,-99.0940
001327,20030930,2003,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1090.6680,673.1750,41.6810,275.0000,42.5780,224.4820,-44.2820,-72.0520
001327,20040930,2004,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1168.8060,751.6230,50.0000,230.0000,98.1330,11.1300,-61.0100,91.9130
001327,20050930,2005,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1187.8430,792.5640,50.0000,230.0000,92.7750,5.2440,-66.4240,54.1970
001327,20060930,2006,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1090.4960,729.0930,50.0000,179.3350,66.2170,-49.3820,42.3830,27.2260
001327,20070930,2007,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1189.9080,786.3470,99.3350,200.0000,105.5970,40.1960,-20.1460,84.7780
001327,20080930,2008,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1236.0990,944.2160,50.0000,137.6160,142.5830,-95.1920,-94.9590,173.6780
001327,20090930,2009,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1355.3260,1105.1290,82.6170,47.1160,138.2160,-21.5040,-49.5280,210.1490
001327,20100930,2010,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1564.0520,1316.5960,50.0000,24.7430,251.4130,-38.5970,-95.3290,222.9620
001327,20110930,2011,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1890.3890,1609.0950,26.0890,0.0000,385.5210,-59.0440,-349.9440,365.8180
001327,20120930,2012,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2136.6460,1905.4750,0.0000,0.0000,381.1490,-86.1760,-302.8570,285.2390
001327,20130930,2013,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2333.1000,2101.1000,0.0000,0.0000,457.0000,-172.7000,-123.0000,499.7000
001327,20140930,2014,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2973.8000,2532.4000,0.0000,0.0000,693.9000,-120.6000,-357.1000,772.4000
001327,20150930,2015,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,3719.4000,3159.2000,0.0000,0.0000,1222.5000,-300.3000,-454.7000,992.8000
001327,20160930,2016,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,3855.4000,3541.4000,0.0000,0.0000,1378.8000,-804.6000,-250.9000,1095.7000
001327,20170930,2017,INDL,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,4573.6000,4065.7000,0.0000,0.0000,1512.5000,-612.4000,-325.9000,1471.3000
001356,19981231,1998,INDL,STD,AA.3,ALCOA INC,USD,17462.5000,6000.1000,612.1000,2877.0000,2495.5000,-279.8000,-2377.0000,2196.7000
001356,19991231,1999,INDL,STD,AA.3,ALCOA INC,USD,17066.0000,6262.0000,410.0000,2657.0000,2808.0000,-1166.0000,-1167.0000,2236.0000
001356,20001231,2000,INDL,STD,AA.3,ALCOA INC,USD,31691.0000,11366.0000,3146.0000,4987.0000,4292.0000,1552.0000,-4309.0000,2851.0000
001356,20011231,2001,INDL,STD,AA.3,ALCOA INC,USD,28355.0000,10558.0000,245.0000,6388.0000,3523.0000,-3127.0000,939.0000,2411.0000
001356,20021231,2002,INDL,STD,AA.3,ALCOA INC,USD,29810.0000,9872.0000,122.0000,8365.0000,2655.0000,593.0000,-2544.0000,1839.0000
001356,20031231,2003,INDL,STD,AA.3,ALCOA INC,USD,31711.0000,12020.0000,579.0000,6692.0000,2877.0000,-1713.0000,-523.0000,2430.0000
001356,20041231,2004,INDL,STD,AA.3,ALCOA INC,USD,32609.0000,13245.0000,954.0000,5346.0000,3389.0000,-1525.0000,-802.0000,2199.0000
001356,20051231,2005,INDL,STD,AA.3,ALCOA INC,USD,33696.0000,13318.0000,1270.0000,5279.0000,3396.0000,-324.0000,-1035.0000,1676.0000
001356,20061231,2006,INDL,STD,AA.3,ALCOA INC,USD,37183.0000,14576.0000,1325.0000,5910.0000,5410.0000,-20.0000,-2841.0000,2567.0000
001356,20071231,2007,INDL,STD,AA.3,ALCOA INC,USD,38803.0000,15961.0000,1627.0000,6371.0000,4825.0000,-1538.0000,-1625.0000,3111.0000
001356,20081231,2008,INDL,STD,AA.3,ALCOA INC,USD,37822.0000,11680.0000,2069.0000,8509.0000,3505.0000,1478.0000,-2410.0000,1234.0000
001356,20091231,2009,INDL,STD,AA.3,ALCOA INC,USD,38472.0000,12365.0000,845.0000,8974.0000,609.0000,37.0000,-721.0000,1365.0000
001356,20101231,2010,INDL,STD,AA.3,ALCOA INC,USD,39293.0000,13556.0000,323.0000,8842.0000,2704.0000,-952.0000,-1272.0000,2261.0000
001356,20111231,2011,INDL,STD,AA.3,ALCOA INC,USD,40120.0000,13789.0000,731.0000,8640.0000,3260.0000,62.0000,-1852.0000,2193.0000
001356,20121231,2012,INDL,STD,AA.3,ALCOA INC,USD,40179.0000,13144.0000,518.0000,8311.0000,2299.0000,-798.0000,-759.0000,1497.0000
001356,20131231,2013,INDL,STD,AA.3,ALCOA INC,USD,35742.0000,10538.0000,712.0000,7607.0000,2546.0000,-679.0000,-1290.0000,1578.0000
001356,20141231,2014,INDL,STD,AA.3,ALCOA INC,USD,37399.0000,12248.0000,83.0000,8769.0000,3616.0000,2250.0000,-3460.0000,1674.0000
001356,20151231,2015,INDL,STD,AA.3,ALCOA INC,USD,36528.0000,11988.0000,59.0000,9044.0000,3273.0000,-441.0000,-1060.0000,1582.0000
001380,19981231,1998,INDL,STD,HES,HESS CORP,USD,7882.9830,2643.4120,176.3200,2476.1450,618.8350,403.0200,-935.8240,518.7880
001380,19991231,1999,INDL,STD,HES,HESS CORP,USD,7727.7120,3038.1920,23.0210,2286.6600,1214.4760,-379.1870,-424.0100,770.0050
001380,20001231,2000,INDL,STD,HES,HESS CORP,USD,10274.0000,3883.0000,65.0000,1985.0000,2264.0000,-622.0000,-949.0000,1843.0000
001380,20011231,2001,INDL,STD,HES,HESS CORP,USD,15369.0000,4907.0000,382.0000,5283.0000,2446.0000,2970.0000,-5205.0000,1960.0000
001380,20021231,2002,INDL,STD,HES,HESS CORP,USD,13262.0000,4249.0000,16.0000,4976.0000,2512.0000,-709.0000,-1096.0000,1965.0000
001380,20031231,2003,INDL,STD,HES,HESS CORP,USD,13983.0000,5326.0000,73.0000,3868.0000,2076.0000,-483.0000,-777.0000,1581.0000
001380,20041231,2004,INDL,STD,HES,HESS CORP,USD,16312.0000,5583.0000,50.0000,3785.0000,2453.0000,-173.0000,-1371.0000,1903.0000
001380,20051231,2005,INDL,STD,HES,HESS CORP,USD,19115.0000,6272.0000,26.0000,3759.0000,3098.0000,-147.0000,-2255.0000,1840.0000
001380,20061231,2006,INDL,STD,HES,HESS CORP,USD,22404.0000,8111.0000,27.0000,3745.0000,4941.0000,-134.0000,-3289.0000,3491.0000
001380,20071231,2007,INDL,STD,HES,HESS CORP,USD,26131.0000,9774.0000,62.0000,3918.0000,5425.0000,191.0000,-3474.0000,3507.0000
001380,20081231,2008,INDL,STD,HES,HESS CORP,USD,28589.0000,12307.0000,143.0000,3812.0000,7207.0000,178.0000,-4444.0000,4567.0000
001380,20091231,2009,INDL,STD,HES,HESS CORP,USD,29465.0000,13384.0000,148.0000,4319.0000,4412.0000,332.0000,-2924.0000,3046.0000
001380,20101231,2010,INDL,STD,HES,HESS CORP,USD,35396.0000,16689.0000,46.0000,5537.0000,6036.0000,975.0000,-5259.0000,4530.0000
001380,20111231,2011,INDL,STD,HES,HESS CORP,USD,39136.0000,18516.0000,52.0000,6005.0000,6504.0000,325.0000,-6566.0000,4984.0000
001380,20121231,2012,INDL,STD,HES,HESS CORP,USD,43441.0000,21090.0000,787.0000,7324.0000,7245.0000,1682.0000,-7051.0000,5660.0000
001380,20131231,2013,INDL,STD,HES,HESS CORP,USD,42754.0000,24720.0000,378.0000,5420.0000,6149.0000,-4276.0000,578.0000,4870.0000
001380,20141231,2014,INDL,STD,HES,HESS CORP,USD,38578.0000,22205.0000,68.0000,5919.0000,5486.0000,-3835.0000,1.0000,4464.0000
001380,20151231,2015,INDL,STD,HES,HESS CORP,USD,34195.0000,19386.0000,86.0000,6544.0000,1911.0000,2497.0000,-4206.0000,1981.0000
001380,20161231,2016,INDL,STD,HES,HESS CORP,USD,28621.0000,14533.0000,112.0000,6694.0000,1108.0000,1311.0000,-2090.0000,795.0000
001380,20171231,2017,INDL,STD,HES,HESS CORP,USD,23112.0000,11050.0000,580.0000,6397.0000,-2185.0000,-188.0000,1358.0000,945.0000
001408,19981231,1998,INDL,STD,BEAM,BEAM INC,USD,7359.7000,4087.0000,504.7000,981.7000,870.7000,90.2000,-502.8000,404.2000
001408,19991231,1999,INDL,STD,BEAM,BEAM INC,USD,6417.1000,2728.3000,640.0000,1204.8000,911.4000,-107.3000,-349.2000,488.4000
001408,20001231,2000,INDL,STD,BEAM,BEAM INC,USD,5764.1000,2126.7000,806.0000,1151.8000,990.9000,-284.0000,-238.0000,472.4000
001408,20011231,2001,INDL,STD,BEAM,BEAM INC,USD,5300.9000,2094.1000,39.2000,950.3000,922.8000,-957.2000,339.7000,643.1000
001408,20021231,2002,INDL,STD,BEAM,BEAM INC,USD,5822.2000,2305.3000,294.2000,841.7000,1021.1000,-219.1000,-600.8000,787.0000
001408,20031231,2003,INDL,STD,BEAM,BEAM INC,USD,7444.9000,2712.0000,730.9000,1242.6000,1155.8000,515.4000,-1229.6000,790.7000
001408,20041231,2004,INDL,STD,BEAM,BEAM INC,USD,7883.6000,3123.6000,670.2000,1239.5000,1266.3000,-515.6000,-245.3000,791.9000
001408,20051231,2005,INDL,STD,BEAM,BEAM INC,USD,13201.5000,3639.0000,934.1000,4889.9000,1407.9000,3783.7000,-4664.2000,802.7000
001408,20061231,2006,INDL,STD,BEAM,BEAM INC,USD,14668.3000,4721.7000,789.3000,5034.9000,1791.3000,-145.5000,-762.3000,982.7000
001408,20071231,2007,INDL,STD,BEAM,BEAM INC,USD,13956.9000,5679.8000,431.0000,3942.7000,1712.3000,-1713.0000,744.2000,965.3000
001408,20081231,2008,INDL,STD,BEAM,BEAM INC,USD,12091.9000,4680.5000,36.6000,4688.6000,1313.1000,-555.8000,-274.2000,817.6000
001408,20091231,2009,INDL,STD,BEAM,BEAM INC,USD,12370.6000,5087.2000,51.3000,4413.3000,970.9000,-432.3000,-213.2000,866.3000
001408,20101231,2010,INDL,STD,BEAM,BEAM INC,USD,12675.3000,5666.2000,643.5000,3637.4000,1054.6000,-248.5000,-73.0000,770.6000
001408,20111231,2011,INDL,STD,BEAM,BEAM INC,USD,7491.8000,4095.0000,28.4000,1902.1000,708.1000,-2002.5000,918.2000,454.5000
001408,20121231,2012,INDL,STD,BEAM,BEAM INC,USD,8636.9000,4612.1000,480.1000,2024.9000,751.0000,564.2000,-802.1000,378.2000
001408,20131231,2013,INDL,STD,BEAM,BEAM INC,USD,8584.7000,5074.1000,12.8000,2024.5000,794.1000,-468.8000,-42.3000,423.8000
001440,19981231,1998,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,19483.2020,4841.7800,904.7410,7250.5630,1871.2790,1264.6780,-2212.7000,1029.5260
001440,19991231,1999,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,21488.0000,5006.0000,2090.0000,6765.0000,1905.0000,257.0000,-914.0000,817.0000
001440,20001231,2000,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,54548.0000,8054.0000,5680.0000,10355.0000,3088.0000,56.0000,-1754.0000,1503.0000
001440,20011231,2001,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,47281.0000,8229.0000,5550.0000,10430.0000,3778.0000,473.0000,-3432.0000,2953.0000
001440,20021231,2002,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,34741.0000,7064.0000,4855.0000,9354.0000,2640.0000,-263.0000,-422.0000,1677.0000
001440,20031231,2003,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,36744.0000,7874.0000,2156.0000,12529.0000,3581.0000,-437.0000,-1888.0000,2308.0000
001440,20041231,2004,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,34663.0000,8515.0000,1421.0000,11198.0000,3291.0000,-2777.0000,-376.0000,2597.0000
001440,20051231,2005,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,36172.0000,9088.0000,1221.0000,11266.0000,3284.0000,-791.0000,-1005.0000,1877.0000
001440,20061231,2006,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,37987.0000,9412.0000,1368.0000,12639.0000,3642.0000,911.0000,-3743.0000,2732.0000
001440,20071231,2007,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,40366.0000,10079.0000,1556.0000,14469.0000,3909.0000,1410.0000,-3921.0000,2388.0000
001440,20081231,2008,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,45155.0000,10693.0000,2522.0000,15762.0000,4015.0000,1684.0000,-4027.0000,2576.0000
001440,20091231,2009,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,48348.0000,13140.0000,1940.0000,16001.0000,4368.0000,520.0000,-2916.0000,2475.0000
001440,20101231,2010,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,50455.0000,13622.0000,2731.0000,15900.0000,4597.0000,-335.0000,-2523.0000,2662.0000
001440,20111231,2011,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,52223.0000,14664.0000,3157.0000,15467.0000,4525.0000,-971.0000,-2890.0000,3788.0000
001440,20121231,2012,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,54367.0000,15237.0000,3226.0000,15961.0000,4784.0000,-355.0000,-3391.0000,3804.0000
001440,20131231,2013,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,56414.0000,16085.0000,2416.0000,17256.0000,4854.0000,-449.0000,-3818.0000,4106.0000
001440,20141231,2014,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,59633.0000,16820.0000,3960.0000,16622.0000,5216.0000,-162.0000,-4406.0000,4613.0000
001440,20151231,2015,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,61683.1000,17891.7000,2728.0000,17988.2000,5343.2000,-789.4000,-4015.2000,4818.5000
001440,20161231,2016,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,63467.7000,17397.0000,4654.4000,17620.5000,5437.2000,503.9000,-4989.1000,4519.3000
001440,20171231,2017,INDL,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,64729.1000,18287.0000,3451.3000,19658.4000,5428.4000,-604.9000,-3656.4000,4270.4000
001447,19981231,1998,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,126933.0000,9698.0000,24731.0000,5393.0000,,205.0000,-4648.0000,4413.0000
001447,19991231,1999,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,148517.0000,10095.0000,32437.0000,4685.0000,,7714.0000,-11746.0000,7385.0000
001447,20001231,2000,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,154423.0000,11684.0000,37733.0000,3508.0000,,3643.0000,-9003.0000,6353.0000
001447,20011231,2001,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,151100.0000,12037.0000,32763.0000,7094.0000,,-3688.0000,-2773.0000,5324.0000
001447,20021231,2002,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,157253.0000,13861.0000,29541.0000,8381.0000,,4016.0000,-9568.0000,8674.0000
001447,20031231,2003,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,175001.0000,15323.0000,22498.0000,17202.0000,5040.0000,5841.0000,-12791.0000,2538.0000
001447,20041231,2004,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,192638.0000,16020.0000,23159.0000,24084.0000,5848.0000,6176.0000,-11610.0000,9143.0000
001447,20051231,2005,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,113960.0000,10549.0000,21017.0000,25397.0000,5262.0000,6443.0000,-17259.0000,8045.0000
001447,20061231,2006,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,127853.0000,10511.0000,23916.0000,33993.0000,6088.0000,6778.0000,-15217.0000,9005.0000
001447,20071231,2007,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,149830.0000,11029.0000,29577.0000,43470.0000,6446.0000,15466.0000,-17094.0000,8484.0000
001447,20081231,2008,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,126074.0000,11841.0000,23941.0000,45093.0000,4403.0000,-10440.0000,7036.0000,8666.0000
001447,20091231,2009,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,124088.0000,14406.0000,13173.0000,41509.0000,3677.0000,-4647.0000,-6752.0000,6384.0000
001447,20101231,2010,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,147042.0000,16230.0000,17677.0000,52153.0000,7312.0000,-8084.0000,-1229.0000,9288.0000
001447,20111231,2011,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,153337.0000,18794.0000,14481.0000,48513.0000,8512.0000,-1384.0000,-491.0000,10475.0000
001447,20121231,2012,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,153140.0000,18886.0000,14979.0000,47308.0000,9385.0000,-3268.0000,-6545.0000,7082.0000
001447,20131231,2013,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,153375.0000,19496.0000,14870.0000,45481.0000,9881.0000,-3891.0000,-7269.0000,8547.0000
001447,20141231,2014,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,159103.0000,20673.0000,15559.0000,45876.0000,9975.0000,11.0000,-7967.0000,10990.0000
001447,20151231,2015,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,161184.0000,20673.0000,11626.0000,41247.0000,10011.0000,-2029.0000,-8193.0000,10972.0000
001447,20161231,2016,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,158893.0000,20501.0000,21305.0000,31266.0000,9169.0000,-7532.0000,1868.0000,8224.0000
001447,20171231,2017,INDL,STD,AXP,AMERICAN EXPRESS CO,USD,181159.0000,18227.0000,15212.0000,43870.0000,9618.0000,12245.0000,-18273.0000,13540.0000
001449,19981231,1998,INDL,STD,AFL,AFLAC INC,USD,31183.0000,3770.0000,86.0000,510.0000,609.0000,-141.0000,-2245.0000,2490.0000
001449,19991231,1999,INDL,STD,AFL,AFLAC INC,USD,37041.0000,3868.0000,180.0000,931.0000,829.0000,113.0000,-2738.0000,2807.0000
001449,20001231,2000,INDL,STD,AFL,AFLAC INC,USD,37232.0000,4694.0000,123.0000,956.0000,1064.0000,-168.0000,-3059.0000,3283.0000
001449,20011231,2001,INDL,STD,AFL,AFLAC INC,USD,37860.0000,5425.0000,207.0000,1000.0000,1137.0000,-42.0000,-2473.0000,2849.0000
001449,20021231,2002,INDL,STD,AFL,AFLAC INC,USD,45058.0000,6394.0000,14.0000,1298.0000,1339.0000,-320.0000,-2274.0000,3038.0000
001449,20031231,2003,INDL,STD,AFL,AFLAC INC,USD,50964.0000,6646.0000,11.0000,1398.0000,1306.0000,-298.0000,-3500.0000,3389.0000
001449,20041231,2004,INDL,STD,AFL,AFLAC INC,USD,59326.0000,7573.0000,296.0000,1133.0000,1910.0000,-313.0000,-1418.0000,4486.0000
001449,20051231,2005,INDL,STD,AFL,AFLAC INC,USD,56361.0000,7927.0000,345.0000,1050.0000,2353.0000,-196.0000,-6692.0000,4433.0000
001449,20061231,2006,INDL,STD,AFL,AFLAC INC,USD,59805.0000,8341.0000,256.0000,1170.0000,2342.0000,-434.0000,-4057.0000,4397.0000
001449,20071231,2007,INDL,STD,AFL,AFLAC INC,USD,65805.0000,8795.0000,3.0000,1462.0000,2577.0000,-655.0000,-3654.0000,4656.0000
001449,20081231,2008,INDL,STD,AFL,AFLAC INC,USD,79331.0000,6639.0000,453.0000,1268.0000,2000.0000,-1383.0000,-4283.0000,4965.0000
001449,20091231,2009,INDL,STD,AFL,AFLAC INC,USD,84106.0000,8417.0000,431.0000,2168.0000,2350.0000,699.0000,-5476.0000,6161.0000
001449,20101231,2010,INDL,STD,AFL,AFLAC INC,USD,101039.0000,11056.0000,431.0000,2607.0000,3794.0000,161.0000,-7432.0000,6989.0000
001449,20111231,2011,INDL,STD,AFL,AFLAC INC,USD,117102.0000,13506.0000,345.0000,2940.0000,3247.0000,64.0000,-10829.0000,10842.0000
001449,20121231,2012,INDL,STD,AFL,AFLAC INC,USD,131094.0000,15978.0000,3.0000,4349.0000,4623.0000,1945.0000,-16952.0000,14952.0000
001449,20131231,2013,INDL,STD,AFL,AFLAC INC,USD,121307.0000,14620.0000,326.0000,4571.0000,5165.0000,1136.0000,-11091.0000,10547.0000
001449,20141231,2014,INDL,STD,AFL,AFLAC INC,USD,119767.0000,18347.0000,428.0000,4854.0000,4855.0000,-147.0000,-4241.0000,6550.0000
001449,20151231,2015,INDL,STD,AFL,AFLAC INC,USD,118296.0000,17708.0000,203.0000,4808.0000,4457.0000,-2187.0000,-4897.0000,6776.0000
001449,20161231,2016,INDL,STD,AFL,AFLAC INC,USD,129819.0000,20482.0000,655.0000,4705.0000,4335.0000,-1619.0000,-3855.0000,5987.0000
001449,20171231,2017,INDL,STD,AFL,AFLAC INC,USD,137217.0000,24598.0000,8.0000,5281.0000,4396.0000,-2065.0000,-5431.0000,6128.0000
001487,19981231,1998,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,194398.0000,27131.0000,20621.0000,26057.0000,8418.0000,7548.0000,-14368.0000,7036.0000
001487,19991231,1999,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,268238.0000,33306.0000,25557.0000,28580.0000,10970.0000,10266.0000,-20758.0000,10321.0000
001487,20001231,2000,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,306577.0000,39619.0000,48543.0000,19278.0000,12516.0000,10765.0000,-16577.0000,5936.0000
001487,20011231,2001,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,492982.0000,52150.0000,60190.0000,34503.0000,16271.0000,23112.0000,-30646.0000,7710.0000
001487,20021231,2002,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,561229.0000,59103.0000,63772.0000,40305.0000,13494.0000,28377.0000,-46598.0000,18688.0000
001487,20031231,2003,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,678346.0000,71253.0000,63860.0000,48954.0000,20317.0000,24167.0000,-61119.0000,36155.0000
001487,20041231,2004,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,801145.0000,79673.0000,79223.0000,62646.0000,20475.0000,66494.0000,-97115.0000,30716.0000
001487,20051231,2005,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,853370.0000,86317.0000,70474.0000,67787.0000,24118.0000,32999.0000,-57321.0000,25138.0000
001487,20061231,2006,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,979414.0000,101677.0000,85886.0000,100980.0000,31306.0000,59790.0000,-67040.0000,6829.0000
001487,20071231,2007,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,1060505.0000,95801.0000,90658.0000,119044.0000,21962.0000,33480.0000,-68007.0000,35171.0000
001487,20081231,2008,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,860418.0000,52690.0000,51492.0000,152273.0000,-76735.0000,-41919.0000,47484.0000,755.0000
001487,20091231,2009,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,847585.0000,23040.0000,34109.0000,111766.0000,8713.0000,-28997.0000,5778.0000,18444.0000
001487,20101231,2010,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,683443.0000,36336.0000,18662.0000,89738.0000,11732.0000,-9261.0000,-10225.0000,16605.0000
001487,20111231,2011,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,555773.0000,104951.0000,7673.0000,68287.0000,7491.0000,-36926.0000,36332.0000,481.0000
001487,20121231,2012,INDL,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,548633.0000,98002.0000,3189.0000,45311.0000,17240.0000,-20564.0000,16612.0000,3613.0000
